Latitude,Longitude,CreatedDate
13.6935406,100.7467651,2026-04-22 08:57:34.5845890 +07:00
13.6916828,100.7466812,2026-04-22 08:58:47.8060370 +07:00
13.6937885,100.7464981,2026-04-22 08:58:52.8434065 +07:00
13.6916380,100.7470551,2026-04-22 08:58:57.8113048 +07:00
13.6937885,100.7464981,2026-04-22 08:59:07.8128257 +07:00
13.6917810,100.7483749,2026-04-22 08:59:17.8164124 +07:00
13.6917458,100.7485123,2026-04-22 08:59:22.8141355 +07:00
13.6915741,100.7491226,2026-04-22 08:59:27.8150476 +07:00
13.6915073,100.7494049,2026-04-22 08:59:32.8194461 +07:00
13.6914082,100.7498245,2026-04-22 08:59:37.8320679 +07:00
13.6913395,100.7500992,2026-04-22 08:59:42.8294632 +07:00
13.6912241,100.7504730,2026-04-22 08:59:47.8297574 +07:00
13.6911983,100.7505722,2026-04-22 08:59:52.8100124 +07:00
13.6910782,100.7510605,2026-04-22 08:59:57.8298826 +07:00
13.6910419,100.7511902,2026-04-22 09:00:02.8222125 +07:00
13.6909037,100.7517853,2026-04-22 09:00:07.8131756 +07:00
13.6908722,100.7519073,2026-04-22 09:00:12.8021914 +07:00
13.6907597,100.7523575,2026-04-22 09:00:17.8177753 +07:00
13.6907282,100.7524796,2026-04-22 09:00:22.8090987 +07:00
13.6905470,100.7528610,2026-04-22 09:00:27.8177396 +07:00
13.6904860,100.7528839,2026-04-22 09:00:32.8095507 +07:00
13.6903620,100.7528687,2026-04-22 09:00:37.8174774 +07:00
13.6903620,100.7528763,2026-04-22 09:00:42.8094206 +07:00
13.6903629,100.7528763,2026-04-22 09:00:47.8180689 +07:00
13.6903629,100.7528763,2026-04-22 09:00:52.8090257 +07:00
13.6903648,100.7528763,2026-04-22 09:00:57.8377915 +07:00
13.6903629,100.7528687,2026-04-22 09:01:02.8303058 +07:00
13.6903620,100.7528763,2026-04-22 09:01:07.8035434 +07:00
13.6903601,100.7528763,2026-04-22 09:01:12.8253698 +07:00
13.6903582,100.7528763,2026-04-22 09:01:17.8185849 +07:00
13.6903572,100.7528687,2026-04-22 09:01:22.8164245 +07:00
13.6903572,100.7528763,2026-04-22 09:01:27.8185183 +07:00
13.6903572,100.7528763,2026-04-22 09:01:32.8300083 +07:00
13.6903477,100.7528687,2026-04-22 09:01:37.8096585 +07:00
13.6903458,100.7528687,2026-04-22 09:01:42.8087924 +07:00
13.6903343,100.7528610,2026-04-22 09:01:47.8176498 +07:00
13.6903324,100.7528610,2026-04-22 09:01:52.8086621 +07:00
13.6903296,100.7528610,2026-04-22 09:01:57.8383327 +07:00
13.6903229,100.7528610,2026-04-22 09:02:02.8085678 +07:00
13.6902542,100.7528229,2026-04-22 09:02:07.8175362 +07:00
13.6902380,100.7528000,2026-04-22 09:02:12.8099891 +07:00
13.6901779,100.7527466,2026-04-22 09:02:17.8180203 +07:00
13.6901646,100.7527390,2026-04-22 09:02:22.8091879 +07:00
13.6901598,100.7527390,2026-04-22 09:02:27.8176721 +07:00
13.6901588,100.7527390,2026-04-22 09:02:32.8098832 +07:00
13.6901541,100.7527313,2026-04-22 09:02:37.8374500 +07:00
13.6901522,100.7527313,2026-04-22 09:02:42.8092401 +07:00
13.6901503,100.7527237,2026-04-22 09:02:43.2829289 +07:00
13.6901474,100.7527237,2026-04-22 09:02:47.8179961 +07:00
13.6901474,100.7527237,2026-04-22 09:02:52.8095321 +07:00
13.6901436,100.7527237,2026-04-22 09:02:57.8091762 +07:00
13.6901426,100.7527161,2026-04-22 09:03:02.8092989 +07:00
13.6901388,100.7527084,2026-04-22 09:03:07.8195199 +07:00
13.6901388,100.7527084,2026-04-22 09:03:12.8112126 +07:00
13.6901388,100.7527084,2026-04-22 09:03:17.8178006 +07:00
13.6901379,100.7527084,2026-04-22 09:03:22.8094414 +07:00
13.6901360,100.7527084,2026-04-22 09:03:27.8037740 +07:00
13.6901360,100.7527084,2026-04-22 09:03:32.8065858 +07:00
13.6901388,100.7527084,2026-04-22 09:03:37.8188864 +07:00
13.6901388,100.7527084,2026-04-22 09:03:42.8228553 +07:00
13.6901388,100.7527084,2026-04-22 09:03:47.8224949 +07:00
13.6901388,100.7527084,2026-04-22 09:03:52.8227472 +07:00
13.6901407,100.7527008,2026-04-22 09:03:57.8305743 +07:00
13.6901388,100.7527008,2026-04-22 09:04:02.8140853 +07:00
13.6901407,100.7527008,2026-04-22 09:04:07.8217163 +07:00
13.6901426,100.7527008,2026-04-22 09:04:12.8150926 +07:00
13.6901426,100.7527008,2026-04-22 09:04:17.8169535 +07:00
13.6901455,100.7527008,2026-04-22 09:04:22.8226451 +07:00
13.6901455,100.7527008,2026-04-22 09:04:27.8188979 +07:00
13.6901455,100.7527008,2026-04-22 09:04:32.8233646 +07:00
13.6901436,100.7527008,2026-04-22 09:04:37.8143950 +07:00
13.6901436,100.7527008,2026-04-22 09:04:42.8224166 +07:00
13.6901436,100.7527008,2026-04-22 09:04:47.8147063 +07:00
13.6901426,100.7527008,2026-04-22 09:04:52.8307224 +07:00
13.6901436,100.7527008,2026-04-22 09:04:57.8143149 +07:00
13.6901455,100.7527008,2026-04-22 09:05:02.8226667 +07:00
13.6901455,100.7527008,2026-04-22 09:05:07.8147441 +07:00
13.6901455,100.7527008,2026-04-22 09:05:12.8239597 +07:00
13.6901436,100.7527084,2026-04-22 09:05:17.8152548 +07:00
13.6901455,100.7527084,2026-04-22 09:05:22.8105347 +07:00
13.6901474,100.7527084,2026-04-22 09:05:27.8226448 +07:00
13.6901474,100.7527084,2026-04-22 09:05:32.8026810 +07:00
13.6901455,100.7527161,2026-04-22 09:05:37.8309921 +07:00
13.6901436,100.7527237,2026-04-22 09:05:42.8212420 +07:00
13.6901436,100.7527313,2026-04-22 09:05:47.8339954 +07:00
13.6901426,100.7527390,2026-04-22 09:05:52.8215900 +07:00
13.6901407,100.7527390,2026-04-22 09:05:57.8207802 +07:00
13.6901388,100.7527390,2026-04-22 09:06:02.8231994 +07:00
13.6901379,100.7527390,2026-04-22 09:06:07.8118817 +07:00
13.6901360,100.7527390,2026-04-22 09:06:12.8216783 +07:00
13.6901340,100.7527390,2026-04-22 09:06:17.8046172 +07:00
13.6901360,100.7527390,2026-04-22 09:06:22.8160894 +07:00
13.6901340,100.7527390,2026-04-22 09:06:27.8337122 +07:00
13.6901331,100.7527390,2026-04-22 09:06:32.8119680 +07:00
13.6901312,100.7527390,2026-04-22 09:06:37.8251734 +07:00
13.6901264,100.7527390,2026-04-22 09:06:42.8070940 +07:00
13.6901293,100.7527390,2026-04-22 09:06:47.8116396 +07:00
13.6901312,100.7527313,2026-04-22 09:06:52.8345835 +07:00
13.6901312,100.7527313,2026-04-22 09:06:57.8169330 +07:00
13.6901293,100.7527313,2026-04-22 09:07:02.8165381 +07:00
13.6901293,100.7527237,2026-04-22 09:07:07.8182079 +07:00
13.6901312,100.7527237,2026-04-22 09:07:12.8249442 +07:00
13.6901312,100.7527237,2026-04-22 09:07:17.8203777 +07:00
13.6901312,100.7527313,2026-04-22 09:07:22.8328322 +07:00
13.6901283,100.7527390,2026-04-22 09:07:27.8118816 +07:00
13.6901264,100.7527390,2026-04-22 09:07:32.8197970 +07:00
13.6901245,100.7527390,2026-04-22 09:07:37.8279692 +07:00
13.6901264,100.7527390,2026-04-22 09:07:42.8170738 +07:00
13.6901283,100.7527390,2026-04-22 09:07:47.8017811 +07:00
13.6901245,100.7527466,2026-04-22 09:07:52.8047421 +07:00
13.6901217,100.7527466,2026-04-22 09:07:57.8115686 +07:00
13.6901217,100.7527466,2026-04-22 09:08:13.8788898 +07:00
13.6901217,100.7527466,2026-04-22 09:08:14.9566692 +07:00
13.6901217,100.7527466,2026-04-22 09:08:27.2296897 +07:00
13.6901197,100.7527466,2026-04-22 09:08:27.5138850 +07:00
13.6901150,100.7527466,2026-04-22 09:08:27.7045575 +07:00
13.6901140,100.7527466,2026-04-22 09:08:27.9181604 +07:00
13.6901121,100.7527390,2026-04-22 09:08:32.8062526 +07:00
13.6901121,100.7527390,2026-04-22 09:08:37.8146145 +07:00
13.6901121,100.7527390,2026-04-22 09:08:42.8062369 +07:00
13.6901121,100.7527390,2026-04-22 09:08:47.8001183 +07:00
13.6901140,100.7527390,2026-04-22 09:08:52.8059742 +07:00
13.6901150,100.7527390,2026-04-22 09:08:57.8074922 +07:00
13.6901169,100.7527390,2026-04-22 09:09:11.4274799 +07:00
13.6901169,100.7527390,2026-04-22 09:09:12.1642516 +07:00
13.6901150,100.7527390,2026-04-22 09:09:12.8035408 +07:00
13.6901150,100.7527390,2026-04-22 09:09:17.8088071 +07:00
13.6901140,100.7527390,2026-04-22 09:09:30.7004790 +07:00
13.6901140,100.7527390,2026-04-22 09:09:31.4547340 +07:00
13.6901169,100.7527313,2026-04-22 09:09:32.8070743 +07:00
13.6901169,100.7527313,2026-04-22 09:09:37.8037503 +07:00
13.6901169,100.7527313,2026-04-22 09:09:42.8101797 +07:00
13.6901217,100.7527237,2026-04-22 09:09:47.8062303 +07:00
13.6901245,100.7527237,2026-04-22 09:09:52.8020808 +07:00
13.6901283,100.7527237,2026-04-22 09:09:57.8021686 +07:00
13.6901293,100.7527237,2026-04-22 09:10:12.6171894 +07:00
13.6901312,100.7527237,2026-04-22 09:10:13.9392187 +07:00
13.6901312,100.7527237,2026-04-22 09:10:14.1429819 +07:00
13.6901331,100.7527237,2026-04-22 09:10:17.8010749 +07:00
13.6901312,100.7527237,2026-04-22 09:10:22.8013708 +07:00
13.6901312,100.7527237,2026-04-22 09:10:27.8064466 +07:00
13.6901169,100.7527161,2026-04-22 09:10:32.8033394 +07:00
13.6901150,100.7527161,2026-04-22 09:10:47.5024883 +07:00
13.6901121,100.7527161,2026-04-22 09:10:48.1821501 +07:00
13.6901121,100.7527161,2026-04-22 09:10:49.1773761 +07:00
13.6901169,100.7527161,2026-04-22 09:10:52.8038324 +07:00
13.6901188,100.7527161,2026-04-22 09:10:57.8091462 +07:00
13.6901197,100.7527161,2026-04-22 09:11:13.2431988 +07:00
13.6901197,100.7527161,2026-04-22 09:11:14.0946663 +07:00
13.6901188,100.7527237,2026-04-22 09:11:14.3322285 +07:00
13.6901197,100.7527237,2026-04-22 09:11:17.8036057 +07:00
13.6901188,100.7527313,2026-04-22 09:11:25.4588420 +07:00
13.6901197,100.7527313,2026-04-22 09:11:27.8056313 +07:00
13.6901188,100.7527313,2026-04-22 09:11:32.8036360 +07:00
13.6901197,100.7527313,2026-04-22 09:11:37.8055193 +07:00
13.6901197,100.7527313,2026-04-22 09:11:42.8035501 +07:00
13.6901197,100.7527313,2026-04-22 09:11:47.8281774 +07:00
13.6901169,100.7527390,2026-04-22 09:11:52.8051521 +07:00
13.6901169,100.7527390,2026-04-22 09:11:57.8026620 +07:00
13.6901140,100.7527390,2026-04-22 09:12:10.2607592 +07:00
13.6901140,100.7527390,2026-04-22 09:12:11.3288937 +07:00
13.6901140,100.7527390,2026-04-22 09:12:19.9253589 +07:00
13.6901140,100.7527390,2026-04-22 09:12:20.4685276 +07:00
13.6901150,100.7527466,2026-04-22 09:12:22.8093658 +07:00
13.6901188,100.7527466,2026-04-22 09:12:27.8010668 +07:00
13.6901197,100.7527466,2026-04-22 09:12:35.7487859 +07:00
13.6901197,100.7527466,2026-04-22 09:12:37.8137001 +07:00
13.6901197,100.7527390,2026-04-22 09:12:42.8191967 +07:00
13.6901188,100.7527390,2026-04-22 09:12:47.8051515 +07:00
13.6901150,100.7527390,2026-04-22 09:12:52.8086806 +07:00
13.6901140,100.7527390,2026-04-22 09:13:10.9274013 +07:00
13.6901140,100.7527390,2026-04-22 09:13:40.7076464 +07:00
13.6901121,100.7527390,2026-04-22 09:13:41.2821073 +07:00
13.6901121,100.7527390,2026-04-22 09:13:41.6325542 +07:00
13.6901121,100.7527466,2026-04-22 09:13:41.8006180 +07:00
13.6901150,100.7527466,2026-04-22 09:13:42.0057384 +07:00
13.6901150,100.7527466,2026-04-22 09:13:42.1617327 +07:00
13.6901140,100.7527466,2026-04-22 09:13:42.3351711 +07:00
13.6901121,100.7527466,2026-04-22 09:13:42.7051487 +07:00
13.6901121,100.7527466,2026-04-22 09:13:42.8980907 +07:00
13.6901121,100.7527466,2026-04-22 09:13:47.8722081 +07:00
13.6901150,100.7527542,2026-04-22 09:13:52.8059475 +07:00
13.6901169,100.7527542,2026-04-22 09:13:57.8052325 +07:00
13.6901197,100.7527542,2026-04-22 09:14:20.4298231 +07:00
13.6901217,100.7527542,2026-04-22 09:14:20.6551357 +07:00
13.6901264,100.7527542,2026-04-22 09:14:21.0107840 +07:00
13.6901283,100.7527542,2026-04-22 09:14:21.8947947 +07:00
13.6901312,100.7527466,2026-04-22 09:14:22.8010497 +07:00
13.6901331,100.7527466,2026-04-22 09:14:27.8140999 +07:00
13.6901360,100.7527466,2026-04-22 09:14:32.8052862 +07:00
13.6901379,100.7527390,2026-04-22 09:14:37.8010119 +07:00
13.6901379,100.7527390,2026-04-22 09:14:42.8014593 +07:00
13.6901360,100.7527390,2026-04-22 09:14:51.9254274 +07:00
13.6901360,100.7527390,2026-04-22 09:14:52.8072320 +07:00
13.6901360,100.7527390,2026-04-22 09:15:05.7797446 +07:00
13.6901340,100.7527390,2026-04-22 09:15:06.7214872 +07:00
13.6901331,100.7527390,2026-04-22 09:15:07.8035661 +07:00
13.6901331,100.7527390,2026-04-22 09:15:19.6361365 +07:00
13.6901340,100.7527390,2026-04-22 09:15:19.8602413 +07:00
13.6901331,100.7527390,2026-04-22 09:15:22.8081417 +07:00
13.6901293,100.7527313,2026-04-22 09:15:27.8004347 +07:00
13.6901283,100.7527237,2026-04-22 09:15:32.8044361 +07:00
13.6901264,100.7527161,2026-04-22 09:15:37.8179972 +07:00
13.6901264,100.7527161,2026-04-22 09:15:42.8047592 +07:00
13.6901236,100.7527084,2026-04-22 09:15:47.8022405 +07:00
13.6901217,100.7527008,2026-04-22 09:15:52.7998071 +07:00
13.6901245,100.7527008,2026-04-22 09:15:57.8002467 +07:00
13.6901293,100.7527008,2026-04-22 09:16:11.8331069 +07:00
13.6901340,100.7526932,2026-04-22 09:16:12.5456730 +07:00
13.6901388,100.7526932,2026-04-22 09:16:12.8060127 +07:00
13.6901436,100.7526932,2026-04-22 09:16:17.8065099 +07:00
13.6901455,100.7526932,2026-04-22 09:16:22.8045530 +07:00
13.6901455,100.7526932,2026-04-22 09:16:27.8014704 +07:00
13.6901455,100.7526932,2026-04-22 09:16:40.4478430 +07:00
13.6901455,100.7526932,2026-04-22 09:16:40.7228023 +07:00
13.6901455,100.7526932,2026-04-22 09:16:42.9469531 +07:00
13.6901436,100.7527008,2026-04-22 09:16:47.8131094 +07:00
13.6901436,100.7527008,2026-04-22 09:16:52.7999687 +07:00
13.6901474,100.7527008,2026-04-22 09:16:57.8039444 +07:00
13.6901474,100.7527008,2026-04-22 09:17:02.8997340 +07:00
13.6901484,100.7527008,2026-04-22 09:17:13.0307032 +07:00
13.6901474,100.7527008,2026-04-22 09:17:13.8122156 +07:00
13.6901436,100.7527084,2026-04-22 09:17:17.8043837 +07:00
13.6901426,100.7527084,2026-04-22 09:17:22.8052826 +07:00
13.6901407,100.7527084,2026-04-22 09:17:27.8411648 +07:00
13.6901388,100.7527161,2026-04-22 09:17:32.8080296 +07:00
13.6901360,100.7527161,2026-04-22 09:17:37.8028498 +07:00
13.6901360,100.7527161,2026-04-22 09:17:42.8042608 +07:00
13.6901340,100.7527084,2026-04-22 09:17:47.8057582 +07:00
13.6901340,100.7527084,2026-04-22 09:17:58.9504467 +07:00
13.6901331,100.7527084,2026-04-22 09:17:59.2642093 +07:00
13.6901312,100.7527084,2026-04-22 09:18:03.0475187 +07:00
13.6901293,100.7527084,2026-04-22 09:18:08.0335616 +07:00
13.6901283,100.7527084,2026-04-22 09:18:21.4745051 +07:00
13.6901283,100.7527084,2026-04-22 09:18:22.2229358 +07:00
13.6901264,100.7527084,2026-04-22 09:18:22.8150122 +07:00
13.6901236,100.7527161,2026-04-22 09:18:27.8062445 +07:00
13.6901236,100.7527161,2026-04-22 09:18:32.8020154 +07:00
13.6901217,100.7527161,2026-04-22 09:18:44.7775918 +07:00
13.6901197,100.7527161,2026-04-22 09:18:45.0170239 +07:00
13.6901169,100.7527237,2026-04-22 09:18:47.8062099 +07:00
13.6901150,100.7527237,2026-04-22 09:18:52.8002202 +07:00
13.6901140,100.7527161,2026-04-22 09:18:57.8018323 +07:00
13.6901140,100.7527161,2026-04-22 09:19:13.9963173 +07:00
13.6901121,100.7527084,2026-04-22 09:19:15.2218836 +07:00
13.6901121,100.7527008,2026-04-22 09:19:16.4001231 +07:00
13.6901121,100.7527008,2026-04-22 09:19:29.5584854 +07:00
13.6901140,100.7526932,2026-04-22 09:19:29.8079027 +07:00
13.6901102,100.7526855,2026-04-22 09:19:30.0836926 +07:00
13.6901121,100.7526779,2026-04-22 09:19:33.0047810 +07:00
13.6901140,100.7526703,2026-04-22 09:19:48.0092392 +07:00
13.6901140,100.7526627,2026-04-22 09:19:48.4838128 +07:00
13.6901150,100.7526627,2026-04-22 09:19:48.6646095 +07:00
13.6901150,100.7526627,2026-04-22 09:19:52.8023864 +07:00
13.6901140,100.7526703,2026-04-22 09:19:57.8047524 +07:00
13.6901121,100.7526703,2026-04-22 09:20:12.2778955 +07:00
13.6901102,100.7526779,2026-04-22 09:20:13.4381075 +07:00
13.6901102,100.7526779,2026-04-22 09:20:13.6451461 +07:00
13.6901102,100.7526932,2026-04-22 09:20:17.8039627 +07:00
13.6901102,100.7526932,2026-04-22 09:20:28.8550459 +07:00
13.6901073,100.7527008,2026-04-22 09:20:29.0923333 +07:00
13.6901093,100.7527008,2026-04-22 09:20:32.8011040 +07:00
13.6901102,100.7527084,2026-04-22 09:20:37.8014555 +07:00
13.6901121,100.7527161,2026-04-22 09:20:42.8012594 +07:00
13.6901121,100.7527161,2026-04-22 09:20:47.8068714 +07:00
13.6901102,100.7527237,2026-04-22 09:20:52.8067357 +07:00
13.6901102,100.7527313,2026-04-22 09:20:57.8020083 +07:00
13.6901102,100.7527313,2026-04-22 09:21:32.8378809 +07:00
13.6901140,100.7527390,2026-04-22 09:21:35.1098209 +07:00
13.6901140,100.7527390,2026-04-22 09:21:36.0004234 +07:00
13.6901121,100.7527466,2026-04-22 09:21:36.4201215 +07:00
13.6901121,100.7527466,2026-04-22 09:21:36.6178866 +07:00
13.6901121,100.7527466,2026-04-22 09:21:36.8382158 +07:00
13.6901121,100.7527466,2026-04-22 09:21:37.0003758 +07:00
13.6901121,100.7527466,2026-04-22 09:21:37.8109390 +07:00
13.6901121,100.7527466,2026-04-22 09:21:48.1724267 +07:00
13.6901102,100.7527466,2026-04-22 09:21:48.3667117 +07:00
13.6901093,100.7527466,2026-04-22 09:21:52.8026176 +07:00
13.6901054,100.7527542,2026-04-22 09:21:57.8023058 +07:00
13.6901054,100.7527542,2026-04-22 09:22:15.2829794 +07:00
13.6901102,100.7527466,2026-04-22 09:22:15.9880013 +07:00
13.6901150,100.7527390,2026-04-22 09:22:16.3317993 +07:00
13.6901188,100.7527390,2026-04-22 09:22:24.8678379 +07:00
13.6901188,100.7527390,2026-04-22 09:22:25.0864288 +07:00
13.6901169,100.7527390,2026-04-22 09:22:27.8026321 +07:00
13.6901188,100.7527390,2026-04-22 09:22:32.8065112 +07:00
13.6901188,100.7527390,2026-04-22 09:22:37.8111376 +07:00
13.6901188,100.7527466,2026-04-22 09:22:42.8062512 +07:00
13.6901150,100.7527542,2026-04-22 09:22:47.8019788 +07:00
13.6901188,100.7527542,2026-04-22 09:22:52.8042343 +07:00
13.6901217,100.7527542,2026-04-22 09:22:57.8069874 +07:00
13.6901236,100.7527466,2026-04-22 09:23:16.1620228 +07:00
13.6901283,100.7527466,2026-04-22 09:23:16.7863095 +07:00
13.6901312,100.7527466,2026-04-22 09:23:17.0352864 +07:00
13.6901312,100.7527466,2026-04-22 09:23:17.9637206 +07:00
13.6901340,100.7527390,2026-04-22 09:23:22.8047696 +07:00
13.6901379,100.7527390,2026-04-22 09:23:27.8076775 +07:00
13.6901388,100.7527390,2026-04-22 09:23:32.8041508 +07:00
13.6901407,100.7527390,2026-04-22 09:23:37.8067407 +07:00
13.6901388,100.7527390,2026-04-22 09:23:42.8145525 +07:00
13.6901388,100.7527390,2026-04-22 09:23:47.8104467 +07:00
13.6901379,100.7527390,2026-04-22 09:23:52.8024307 +07:00
13.6901340,100.7527390,2026-04-22 09:23:57.8140840 +07:00
13.6901245,100.7527466,2026-04-22 09:24:16.0348369 +07:00
13.6901236,100.7527466,2026-04-22 09:24:17.1484926 +07:00
13.6901217,100.7527466,2026-04-22 09:24:17.3689646 +07:00
13.6901217,100.7527466,2026-04-22 09:24:17.8170391 +07:00
13.6901197,100.7527466,2026-04-22 09:24:22.8043280 +07:00
13.6901197,100.7527390,2026-04-22 09:24:27.8105950 +07:00
13.6901197,100.7527390,2026-04-22 09:24:32.8145806 +07:00
13.6901217,100.7527390,2026-04-22 09:24:37.8212261 +07:00
13.6901217,100.7527390,2026-04-22 09:24:42.8085227 +07:00
13.6901217,100.7527313,2026-04-22 09:24:47.8047162 +07:00
13.6901188,100.7527313,2026-04-22 09:25:01.7261099 +07:00
13.6901169,100.7527313,2026-04-22 09:25:03.0739709 +07:00
13.6901150,100.7527390,2026-04-22 09:25:03.3794067 +07:00
13.6901140,100.7527390,2026-04-22 09:25:07.9813097 +07:00
13.6901121,100.7527390,2026-04-22 09:25:22.4048193 +07:00
13.6901121,100.7527390,2026-04-22 09:25:23.1705875 +07:00
13.6901102,100.7527390,2026-04-22 09:25:23.4638420 +07:00
13.6901093,100.7527390,2026-04-22 09:25:27.8072062 +07:00
13.6901073,100.7527466,2026-04-22 09:25:32.7999914 +07:00
13.6901054,100.7527466,2026-04-22 09:25:37.8004037 +07:00
13.6901054,100.7527466,2026-04-22 09:25:42.8005028 +07:00
13.6901035,100.7527466,2026-04-22 09:25:47.8087976 +07:00
13.6901035,100.7527466,2026-04-22 09:25:52.8000101 +07:00
13.6901035,100.7527466,2026-04-22 09:25:57.8048950 +07:00
13.6901054,100.7527390,2026-04-22 09:26:14.7904403 +07:00
13.6901035,100.7527390,2026-04-22 09:26:15.0225323 +07:00
13.6901035,100.7527390,2026-04-22 09:26:17.8009820 +07:00
13.6901035,100.7527390,2026-04-22 09:26:22.8085248 +07:00
13.6901026,100.7527390,2026-04-22 09:26:27.8089320 +07:00
13.6901054,100.7527390,2026-04-22 09:26:32.8003753 +07:00
13.6901073,100.7527390,2026-04-22 09:26:37.8048911 +07:00
13.6901102,100.7527390,2026-04-22 09:26:42.8023112 +07:00
13.6901102,100.7527390,2026-04-22 09:26:47.8063265 +07:00
13.6901121,100.7527313,2026-04-22 09:26:52.8141385 +07:00
13.6901140,100.7527313,2026-04-22 09:26:57.8055323 +07:00
13.6901217,100.7527313,2026-04-22 09:27:02.9103721 +07:00
13.6901217,100.7527313,2026-04-22 09:27:14.3296049 +07:00
13.6901245,100.7527237,2026-04-22 09:27:14.5739150 +07:00
13.6901245,100.7527237,2026-04-22 09:27:17.8063482 +07:00
13.6901264,100.7527161,2026-04-22 09:27:22.8057860 +07:00
13.6901283,100.7527084,2026-04-22 09:27:27.8909300 +07:00
13.6901312,100.7527008,2026-04-22 09:27:32.8024389 +07:00
13.6901331,100.7527008,2026-04-22 09:27:37.8038653 +07:00
13.6901331,100.7526932,2026-04-22 09:27:42.8023389 +07:00
13.6901331,100.7526855,2026-04-22 09:27:47.8142129 +07:00
13.6901264,100.7526855,2026-04-22 09:27:56.7435420 +07:00
13.6901236,100.7526779,2026-04-22 09:27:58.4850309 +07:00
13.6901217,100.7526779,2026-04-22 09:28:17.1743050 +07:00
13.6901217,100.7526855,2026-04-22 09:28:18.8394103 +07:00
13.6901197,100.7526932,2026-04-22 09:28:19.0502053 +07:00
13.6901140,100.7527008,2026-04-22 09:28:19.2762321 +07:00
13.6901121,100.7527008,2026-04-22 09:28:31.4082691 +07:00
13.6901093,100.7527084,2026-04-22 09:28:31.6227409 +07:00
13.6901054,100.7527237,2026-04-22 09:28:32.8109887 +07:00
13.6901035,100.7527313,2026-04-22 09:28:37.8354220 +07:00
13.6901007,100.7527466,2026-04-22 09:28:42.8226898 +07:00
13.6901007,100.7527542,2026-04-22 09:28:47.8146899 +07:00
13.6900959,100.7527695,2026-04-22 09:28:52.8147680 +07:00
13.6900940,100.7527771,2026-04-22 09:28:57.8211830 +07:00
13.6900940,100.7527771,2026-04-22 09:29:11.5094791 +07:00
13.6900959,100.7527771,2026-04-22 09:29:12.3582512 +07:00
13.6901007,100.7527771,2026-04-22 09:29:12.8812906 +07:00
13.6901026,100.7527771,2026-04-22 09:29:17.8020850 +07:00
13.6901093,100.7527771,2026-04-22 09:29:22.8155108 +07:00
13.6901093,100.7527771,2026-04-22 09:29:27.8101149 +07:00
13.6901093,100.7527847,2026-04-22 09:29:32.8149712 +07:00
13.6901121,100.7527847,2026-04-22 09:29:37.8139193 +07:00
13.6901169,100.7527771,2026-04-22 09:29:42.8068866 +07:00
13.6901217,100.7527771,2026-04-22 09:29:47.8025425 +07:00
13.6901245,100.7527771,2026-04-22 09:29:52.8134404 +07:00
13.6901264,100.7527771,2026-04-22 09:29:57.8138458 +07:00
13.6901283,100.7527771,2026-04-22 09:30:02.9105994 +07:00
13.6901293,100.7527771,2026-04-22 09:30:13.8463366 +07:00
13.6901293,100.7527771,2026-04-22 09:30:13.8957075 +07:00
13.6901312,100.7527771,2026-04-22 09:30:17.8225660 +07:00
13.6901312,100.7527771,2026-04-22 09:30:22.8044363 +07:00
13.6901293,100.7527771,2026-04-22 09:30:27.8162200 +07:00
13.6901293,100.7527771,2026-04-22 09:30:32.8146132 +07:00
13.6901293,100.7527771,2026-04-22 09:30:42.8343848 +07:00
13.6901312,100.7527771,2026-04-22 09:30:47.8066370 +07:00
13.6901293,100.7527771,2026-04-22 09:30:52.8142763 +07:00
13.6901293,100.7527771,2026-04-22 09:30:57.8356928 +07:00
13.6901293,100.7527771,2026-04-22 09:31:02.8348479 +07:00
13.6901293,100.7527847,2026-04-22 09:31:07.8349288 +07:00
13.6901293,100.7527924,2026-04-22 09:31:12.8060381 +07:00
13.6901293,100.7527924,2026-04-22 09:31:17.8144117 +07:00
13.6901312,100.7527847,2026-04-22 09:31:22.8056670 +07:00
13.6901312,100.7527924,2026-04-22 09:31:27.8146638 +07:00
13.6901312,100.7527924,2026-04-22 09:31:32.8146511 +07:00
13.6901312,100.7527847,2026-04-22 09:31:37.8148398 +07:00
13.6901312,100.7527847,2026-04-22 09:31:42.8053478 +07:00
13.6901293,100.7527771,2026-04-22 09:31:47.8061293 +07:00
13.6901283,100.7527771,2026-04-22 09:31:52.8063149 +07:00
13.6901283,100.7527695,2026-04-22 09:31:57.8138491 +07:00
13.6901283,100.7527618,2026-04-22 09:32:02.8095680 +07:00
13.6901283,100.7527618,2026-04-22 09:32:07.8638239 +07:00
13.6901264,100.7527618,2026-04-22 09:32:13.1054772 +07:00
13.6901283,100.7527618,2026-04-22 09:32:18.0862462 +07:00
13.6901283,100.7527618,2026-04-22 09:32:23.0856530 +07:00
13.6901283,100.7527618,2026-04-22 09:32:28.1022080 +07:00
13.6901293,100.7527618,2026-04-22 09:32:33.0949036 +07:00
13.6901312,100.7527618,2026-04-22 09:32:38.0952477 +07:00
13.6901340,100.7527695,2026-04-22 09:32:43.0853530 +07:00
13.6901340,100.7527695,2026-04-22 09:32:48.6421835 +07:00
13.6901379,100.7527695,2026-04-22 09:32:53.9873467 +07:00
13.6901388,100.7527695,2026-04-22 09:32:59.0947701 +07:00
13.6901407,100.7527695,2026-04-22 09:33:05.0644696 +07:00
13.6901407,100.7527695,2026-04-22 09:33:09.8688091 +07:00
